timestamp,country,views,sports,devices,browsers,ip_addresses
2024-05-26 23:58:02.058170,Botswana,91,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-26 12:09:26.058170,UK,96,Football,Desktop,Edge,190.1.13.41
2024-05-26 18:21:04.058170,Canada,93,High Jump,Desktop,Firefox,190.1.13.41
2024-05-23 12:15:59.058170,Canada,17,High Jump,Mobile,Firefox,190.1.13.41
2024-05-26 23:59:55.058170,Germany,70,Shotput,Mobile,Safari,119.3.34.1
2024-05-26 02:12:07.058170,Russia,96,Gymnastics,Tablet,Edge,5.8.6.7
2024-05-24 02:13:04.058170,Russia,12,Basketball,Tablet,Edge,190.1.13.41
2024-05-24 23:30:31.058170,Canada,28,High Jump,Mobile,Safari,102.12.29.5
2024-05-25 19:18:38.058170,Germany,69,Gymnastics,Tablet,Edge,102.12.29.5
2024-05-26 19:21:16.058170,USA,75,Football,Desktop,Firefox,102.12.29.5
2024-05-24 03:43:49.058170,UK,66,Shotput,Mobile,Chrome,190.1.13.41
2024-05-23 17:29:30.058170,UK,22,Shotput,Tablet,Edge,5.8.6.7
2024-05-27 06:40:31.058170,Russia,88,Gymnastics,Mobile,Chrome,190.1.13.41
2024-05-24 15:36:56.058170,UK,6,Basketball,Desktop,Edge,5.8.6.7
2024-05-26 10:00:10.058170,Botswana,58,Shotput,Desktop,Safari,190.1.13.41
2024-05-25 04:40:05.058170,Germany,69,High Jump,Desktop,Safari,190.1.13.41
2024-05-24 15:39:38.058170,Russia,49,Netball,Tablet,Safari,190.1.13.41
2024-05-23 12:38:21.058170,UK,47,Gymnastics,Desktop,Chrome,102.12.29.5
2024-05-25 00:17:29.058170,Botswana,84,High Jump,Tablet,Safari,190.1.13.41
2024-05-26 05:26:20.058170,UK,51,Gymnastics,Mobile,Chrome,190.1.13.41
2024-05-24 19:05:21.058170,Japan,97,Football,Mobile,Edge,190.1.13.41
2024-05-25 02:02:03.058170,Canada,35,Basketball,Mobile,Chrome,102.12.29.5
2024-05-24 20:47:02.058170,UK,66,Football,Tablet,Edge,102.12.29.5
2024-05-24 17:34:28.058170,Botswana,31,Shotput,Mobile,Chrome,102.12.29.5
2024-05-25 03:22:38.058170,Japan,93,High Jump,Desktop,Chrome,190.1.13.41
2024-05-25 00:03:30.058170,Japan,63,Basketball,Mobile,Edge,102.12.29.5
2024-05-23 16:05:51.058170,Canada,40,Basketball,Mobile,Chrome,102.12.29.5
2024-05-24 11:12:29.058170,USA,33,High Jump,Tablet,Safari,119.3.34.1
2024-05-26 15:26:45.058170,Canada,6,Gymnastics,Desktop,Chrome,5.8.6.7
2024-05-23 12:10:01.058170,Japan,4,Football,Tablet,Chrome,119.3.34.1
2024-05-25 21:35:08.058170,Germany,89,Netball,Desktop,Firefox,5.8.6.7
2024-05-26 14:17:02.058170,USA,3,Football,Desktop,Safari,102.12.29.5
2024-05-26 04:58:36.058170,Japan,84,Football,Desktop,Safari,119.3.34.1
2024-05-26 03:41:47.058170,UK,38,Basketball,Tablet,Firefox,119.3.34.1
2024-05-23 18:21:39.058170,UK,25,High Jump,Mobile,Safari,102.12.29.5
2024-05-27 04:00:56.058170,Germany,77,Shotput,Desktop,Safari,5.8.6.7
2024-05-26 05:26:29.058170,Russia,8,High Jump,Desktop,Firefox,102.12.29.5
2024-05-24 23:54:44.058170,Germany,62,Gymnastics,Tablet,Firefox,102.12.29.5
2024-05-26 12:55:34.058170,USA,95,Netball,Mobile,Firefox,119.3.34.1
2024-05-24 15:55:09.058170,UK,12,High Jump,Desktop,Safari,5.8.6.7
2024-05-23 22:54:21.058170,Botswana,27,Basketball,Desktop,Chrome,119.3.34.1
2024-05-26 13:07:55.058170,USA,32,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-24 23:05:24.058170,Japan,16,Netball,Mobile,Firefox,119.3.34.1
2024-05-27 06:03:47.058170,UK,38,Shotput,Desktop,Safari,102.12.29.5
2024-05-27 08:50:14.058170,Germany,24,Basketball,Desktop,Safari,102.12.29.5
2024-05-26 16:59:53.058170,Germany,92,High Jump,Mobile,Edge,5.8.6.7
2024-05-27 02:00:24.058170,Botswana,21,Gymnastics,Mobile,Firefox,190.1.13.41
2024-05-27 03:28:18.058170,Botswana,33,Gymnastics,Mobile,Safari,102.12.29.5
2024-05-25 23:09:32.058170,USA,63,Basketball,Mobile,Safari,102.12.29.5
2024-05-26 20:07:42.058170,Japan,12,Netball,Desktop,Chrome,119.3.34.1
2024-05-26 01:02:41.058170,USA,80,Netball,Tablet,Edge,190.1.13.41
2024-05-23 16:41:12.058170,Russia,27,Basketball,Mobile,Chrome,190.1.13.41
2024-05-26 14:45:11.058170,France,25,Football,Desktop,Firefox,119.3.34.1
2024-05-24 05:25:53.058170,USA,32,High Jump,Mobile,Chrome,102.12.29.5
2024-05-26 12:05:00.058170,Canada,85,Football,Desktop,Firefox,190.1.13.41
2024-05-24 21:49:24.058170,France,32,Shotput,Mobile,Firefox,190.1.13.41
2024-05-24 04:46:43.058170,Russia,64,Netball,Tablet,Edge,190.1.13.41
2024-05-24 23:34:45.058170,France,98,Netball,Mobile,Chrome,119.3.34.1
2024-05-24 03:27:52.058170,Russia,27,Basketball,Mobile,Safari,102.12.29.5
2024-05-24 21:55:04.058170,UK,21,Football,Tablet,Edge,102.12.29.5
2024-05-23 19:38:00.058170,Canada,76,Football,Mobile,Edge,102.12.29.5
2024-05-23 21:07:15.058170,USA,94,Netball,Desktop,Safari,119.3.34.1
2024-05-24 22:28:23.058170,France,59,Gymnastics,Tablet,Firefox,102.12.29.5
2024-05-23 22:43:23.058170,Germany,85,Gymnastics,Mobile,Chrome,102.12.29.5
2024-05-24 04:26:32.058170,Russia,58,Netball,Tablet,Edge,119.3.34.1
2024-05-25 19:37:45.058170,Germany,28,High Jump,Mobile,Chrome,190.1.13.41
2024-05-23 17:30:06.058170,Russia,34,Football,Tablet,Firefox,190.1.13.41
2024-05-23 16:29:40.058170,Botswana,61,High Jump,Mobile,Firefox,119.3.34.1
2024-05-26 02:43:31.058170,USA,61,Basketball,Mobile,Firefox,119.3.34.1
2024-05-23 17:19:00.058170,Germany,1,Netball,Desktop,Chrome,119.3.34.1
2024-05-25 01:19:19.058170,Japan,15,High Jump,Desktop,Edge,5.8.6.7
2024-05-25 12:16:14.058170,Japan,92,Football,Mobile,Safari,119.3.34.1
2024-05-23 11:03:27.058170,Russia,58,High Jump,Desktop,Edge,119.3.34.1
2024-05-27 05:38:04.058170,USA,87,Shotput,Desktop,Chrome,119.3.34.1
2024-05-24 09:42:12.058170,France,100,Shotput,Desktop,Firefox,5.8.6.7
2024-05-25 14:14:39.058170,Germany,62,High Jump,Mobile,Safari,119.3.34.1
2024-05-24 14:43:01.058170,UK,42,Basketball,Mobile,Safari,190.1.13.41
2024-05-24 04:14:30.058170,Canada,38,High Jump,Desktop,Edge,102.12.29.5
2024-05-23 16:00:55.058170,UK,41,Gymnastics,Mobile,Safari,119.3.34.1
2024-05-27 04:54:25.058170,Canada,77,Football,Mobile,Safari,5.8.6.7
2024-05-27 02:18:41.058170,France,99,High Jump,Tablet,Firefox,102.12.29.5
2024-05-25 09:42:53.058170,Botswana,14,Football,Mobile,Firefox,119.3.34.1
2024-05-25 02:03:49.058170,Canada,97,High Jump,Desktop,Firefox,102.12.29.5
2024-05-25 04:21:28.058170,Japan,72,Football,Desktop,Edge,119.3.34.1
2024-05-26 09:54:23.058170,Botswana,49,Football,Desktop,Safari,5.8.6.7
2024-05-26 15:12:19.058170,Canada,40,Netball,Desktop,Safari,5.8.6.7
2024-05-23 18:25:07.058170,Japan,43,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-24 00:31:51.058170,France,39,Netball,Mobile,Firefox,5.8.6.7
2024-05-27 03:24:41.058170,UK,26,Football,Desktop,Edge,119.3.34.1
2024-05-26 23:46:33.058170,USA,23,Shotput,Mobile,Safari,5.8.6.7
2024-05-25 20:13:24.058170,France,70,Football,Tablet,Edge,190.1.13.41
2024-05-26 18:00:55.058170,Japan,29,Football,Mobile,Firefox,5.8.6.7
2024-05-23 15:07:42.058170,UK,48,Football,Tablet,Edge,5.8.6.7
2024-05-26 09:30:22.058170,Japan,100,Shotput,Desktop,Edge,119.3.34.1
2024-05-24 10:31:41.058170,UK,6,Gymnastics,Tablet,Safari,190.1.13.41
2024-05-26 05:17:32.058170,Canada,97,Netball,Desktop,Edge,190.1.13.41
2024-05-27 04:07:14.058170,UK,25,Netball,Tablet,Safari,102.12.29.5
2024-05-23 20:16:09.058170,USA,24,High Jump,Desktop,Firefox,102.12.29.5
2024-05-25 00:49:04.058170,France,55,Football,Mobile,Edge,119.3.34.1
2024-05-26 06:26:55.058170,UK,70,Football,Desktop,Firefox,190.1.13.41
2024-05-24 12:53:47.058170,Canada,13,Basketball,Tablet,Safari,5.8.6.7
2024-05-23 16:56:25.058170,France,50,High Jump,Mobile,Firefox,190.1.13.41
2024-05-23 22:55:58.058170,UK,47,High Jump,Mobile,Edge,190.1.13.41
2024-05-24 21:11:28.058170,USA,67,High Jump,Desktop,Safari,190.1.13.41
2024-05-24 18:59:40.058170,UK,30,Basketball,Mobile,Chrome,190.1.13.41
2024-05-24 14:31:38.058170,Russia,5,High Jump,Mobile,Safari,102.12.29.5
2024-05-25 12:29:14.058170,Canada,52,Shotput,Tablet,Firefox,119.3.34.1
2024-05-24 08:37:12.058170,Canada,42,Basketball,Desktop,Firefox,119.3.34.1
2024-05-27 05:19:58.058170,Germany,69,Basketball,Desktop,Safari,119.3.34.1
2024-05-24 11:17:14.058170,Canada,85,Football,Tablet,Firefox,102.12.29.5
2024-05-25 06:02:19.058170,Russia,85,Shotput,Desktop,Chrome,119.3.34.1
2024-05-23 12:29:34.058170,UK,20,Netball,Mobile,Chrome,190.1.13.41
2024-05-27 03:52:50.058170,Canada,26,Basketball,Desktop,Safari,102.12.29.5
2024-05-24 23:56:48.058170,France,55,Netball,Desktop,Edge,102.12.29.5
2024-05-27 07:48:20.058170,Botswana,63,Shotput,Mobile,Safari,119.3.34.1
2024-05-26 00:36:32.058170,Russia,12,Football,Desktop,Firefox,119.3.34.1
2024-05-24 08:45:12.058170,Russia,76,High Jump,Tablet,Edge,102.12.29.5
2024-05-26 15:05:35.058170,Botswana,70,Football,Desktop,Edge,119.3.34.1
2024-05-23 22:50:55.058170,Russia,53,Football,Mobile,Chrome,102.12.29.5
2024-05-26 22:27:44.058170,Japan,68,High Jump,Mobile,Firefox,119.3.34.1
2024-05-26 20:36:37.058170,USA,31,Shotput,Desktop,Chrome,102.12.29.5
2024-05-26 06:27:25.058170,Botswana,34,High Jump,Tablet,Edge,5.8.6.7
2024-05-26 03:26:30.058170,Canada,79,Gymnastics,Desktop,Chrome,119.3.34.1
2024-05-24 16:00:52.058170,UK,23,Football,Mobile,Chrome,119.3.34.1
2024-05-24 01:29:11.058170,Botswana,51,Basketball,Mobile,Chrome,5.8.6.7
2024-05-25 06:02:35.058170,France,48,Football,Mobile,Edge,190.1.13.41
2024-05-27 08:16:59.058170,USA,38,Shotput,Tablet,Edge,190.1.13.41
2024-05-24 09:03:26.058170,Germany,51,High Jump,Mobile,Edge,102.12.29.5
2024-05-27 00:04:15.058170,Botswana,53,Basketball,Desktop,Firefox,102.12.29.5
2024-05-24 10:03:26.058170,Botswana,46,Basketball,Desktop,Firefox,119.3.34.1
2024-05-23 20:09:05.058170,Japan,82,Netball,Mobile,Firefox,190.1.13.41
2024-05-24 20:24:27.058170,UK,79,Football,Tablet,Edge,119.3.34.1
2024-05-24 08:24:47.058170,Russia,76,Basketball,Mobile,Chrome,190.1.13.41
2024-05-26 01:13:15.058170,Canada,51,Shotput,Tablet,Edge,102.12.29.5
2024-05-25 01:38:07.058170,Canada,55,High Jump,Tablet,Safari,5.8.6.7
2024-05-26 05:11:45.058170,Canada,76,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-24 14:05:21.058170,USA,51,Shotput,Mobile,Safari,5.8.6.7
2024-05-23 09:49:01.058170,France,56,Netball,Mobile,Chrome,102.12.29.5
2024-05-23 21:00:38.058170,France,12,Football,Desktop,Edge,119.3.34.1
2024-05-23 11:54:43.058170,Canada,19,Basketball,Desktop,Chrome,102.12.29.5
2024-05-26 22:29:09.058170,France,58,Basketball,Desktop,Edge,119.3.34.1
2024-05-24 06:30:17.058170,Botswana,48,Gymnastics,Tablet,Chrome,119.3.34.1
2024-05-24 19:43:47.058170,Botswana,43,Netball,Desktop,Chrome,102.12.29.5
2024-05-25 15:14:56.058170,Japan,16,Shotput,Tablet,Chrome,5.8.6.7
2024-05-26 09:23:28.058170,Japan,18,Gymnastics,Tablet,Safari,102.12.29.5
2024-05-26 04:21:21.058170,Japan,32,Netball,Tablet,Safari,190.1.13.41
2024-05-25 02:06:49.058170,Canada,3,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-23 12:20:17.058170,France,85,Basketball,Mobile,Safari,190.1.13.41
2024-05-25 12:18:38.058170,Russia,23,Netball,Tablet,Edge,119.3.34.1
2024-05-26 07:45:22.058170,USA,79,Gymnastics,Desktop,Edge,102.12.29.5
2024-05-27 04:30:21.058170,Germany,85,Gymnastics,Mobile,Edge,5.8.6.7
2024-05-26 11:29:25.058170,UK,65,Gymnastics,Tablet,Firefox,5.8.6.7
2024-05-24 15:27:12.058170,USA,18,High Jump,Desktop,Edge,5.8.6.7
2024-05-25 04:22:43.058170,Germany,38,High Jump,Tablet,Edge,5.8.6.7
2024-05-26 03:35:28.058170,Russia,45,High Jump,Desktop,Firefox,119.3.34.1
2024-05-24 15:33:42.058170,Botswana,94,Shotput,Mobile,Safari,102.12.29.5
2024-05-23 21:15:25.058170,UK,73,Basketball,Mobile,Firefox,190.1.13.41
2024-05-27 01:20:31.058170,UK,98,Shotput,Mobile,Firefox,119.3.34.1
2024-05-25 11:17:14.058170,France,23,Basketball,Desktop,Chrome,102.12.29.5
2024-05-24 05:42:23.058170,Japan,83,Football,Desktop,Firefox,5.8.6.7
2024-05-24 22:52:53.058170,USA,52,Football,Mobile,Chrome,119.3.34.1
2024-05-24 06:05:28.058170,Russia,42,Basketball,Tablet,Chrome,5.8.6.7
2024-05-24 17:53:50.058170,Canada,40,Football,Tablet,Safari,5.8.6.7
2024-05-26 09:40:11.058170,Canada,31,Basketball,Desktop,Safari,190.1.13.41
2024-05-24 16:16:55.058170,UK,1,High Jump,Desktop,Safari,102.12.29.5
2024-05-27 06:08:14.058170,Botswana,89,Gymnastics,Mobile,Firefox,190.1.13.41
2024-05-24 12:26:53.058170,UK,24,Basketball,Tablet,Chrome,5.8.6.7
2024-05-24 19:40:34.058170,Russia,4,High Jump,Tablet,Firefox,190.1.13.41
2024-05-23 14:55:16.058170,USA,23,Netball,Tablet,Edge,5.8.6.7
2024-05-25 21:19:54.058170,USA,46,Netball,Tablet,Chrome,190.1.13.41
2024-05-23 12:34:11.058170,Japan,25,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-27 08:41:25.058170,UK,4,High Jump,Mobile,Chrome,102.12.29.5
2024-05-25 20:29:42.058170,Canada,64,High Jump,Mobile,Edge,5.8.6.7
2024-05-23 16:21:50.058170,Canada,92,High Jump,Tablet,Edge,119.3.34.1
2024-05-27 06:40:27.058170,Russia,40,Netball,Mobile,Firefox,5.8.6.7
2024-05-24 04:35:50.058170,Japan,40,Football,Tablet,Firefox,5.8.6.7
2024-05-25 19:27:15.058170,Botswana,4,Shotput,Desktop,Safari,190.1.13.41
2024-05-27 06:46:07.058170,France,76,Shotput,Desktop,Firefox,119.3.34.1
2024-05-27 08:01:07.058170,Botswana,91,Football,Desktop,Firefox,102.12.29.5
2024-05-23 21:15:02.058170,UK,67,Football,Desktop,Chrome,5.8.6.7
2024-05-24 21:28:22.058170,UK,24,Shotput,Tablet,Chrome,119.3.34.1
2024-05-26 17:36:54.058170,UK,25,High Jump,Mobile,Edge,102.12.29.5
2024-05-25 18:38:39.058170,USA,60,Gymnastics,Desktop,Chrome,119.3.34.1
2024-05-26 06:31:07.058170,Germany,71,Football,Desktop,Edge,102.12.29.5
2024-05-24 21:22:38.058170,Russia,31,Shotput,Desktop,Safari,119.3.34.1
2024-05-26 17:31:15.058170,Japan,62,Gymnastics,Mobile,Safari,102.12.29.5
2024-05-26 08:49:04.058170,Japan,79,Netball,Mobile,Safari,5.8.6.7
2024-05-23 21:50:23.058170,USA,73,High Jump,Tablet,Safari,102.12.29.5
2024-05-24 23:53:30.058170,Japan,87,Gymnastics,Tablet,Firefox,102.12.29.5
2024-05-25 12:03:35.058170,UK,40,Football,Desktop,Safari,102.12.29.5
2024-05-26 14:08:06.058170,Japan,58,Netball,Tablet,Edge,102.12.29.5
2024-05-23 18:15:09.058170,USA,64,Gymnastics,Mobile,Firefox,102.12.29.5
2024-05-23 12:09:53.058170,USA,91,High Jump,Desktop,Edge,119.3.34.1
2024-05-23 09:31:40.058170,Russia,39,Shotput,Tablet,Edge,119.3.34.1
2024-05-24 03:00:05.058170,Botswana,63,Shotput,Mobile,Safari,119.3.34.1
2024-05-25 16:57:59.058170,Germany,15,Netball,Mobile,Chrome,102.12.29.5
2024-05-24 15:24:51.058170,UK,87,Basketball,Mobile,Chrome,119.3.34.1
2024-05-26 03:02:52.058170,Botswana,60,Football,Tablet,Safari,190.1.13.41
2024-05-25 04:16:10.058170,Germany,66,Netball,Desktop,Firefox,190.1.13.41
2024-05-26 06:51:46.058170,Botswana,12,Shotput,Desktop,Chrome,190.1.13.41
2024-05-24 16:21:26.058170,Canada,67,Shotput,Mobile,Edge,190.1.13.41
2024-05-25 07:47:59.058170,Botswana,12,Netball,Desktop,Safari,190.1.13.41
2024-05-27 06:29:20.058170,UK,67,Gymnastics,Mobile,Firefox,119.3.34.1
2024-05-23 23:59:04.058170,Japan,85,Shotput,Tablet,Chrome,119.3.34.1
2024-05-23 19:54:04.058170,Canada,89,High Jump,Desktop,Edge,102.12.29.5
2024-05-23 23:09:39.058170,Canada,27,Football,Desktop,Firefox,5.8.6.7
2024-05-23 17:51:54.058170,France,99,Shotput,Tablet,Edge,5.8.6.7
2024-05-23 10:12:54.058170,France,63,Basketball,Tablet,Chrome,5.8.6.7
2024-05-24 11:13:49.058170,Canada,4,Gymnastics,Mobile,Edge,102.12.29.5
2024-05-25 01:31:39.058170,Japan,90,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-25 22:43:34.058170,Germany,96,Netball,Desktop,Safari,102.12.29.5
2024-05-23 11:06:59.058170,Germany,11,Basketball,Tablet,Safari,102.12.29.5
2024-05-25 19:12:56.058170,Japan,54,Football,Desktop,Chrome,5.8.6.7
2024-05-25 03:35:22.058170,UK,30,Gymnastics,Desktop,Firefox,102.12.29.5
2024-05-23 13:45:23.058170,Russia,20,Shotput,Desktop,Edge,102.12.29.5
2024-05-25 08:23:45.058170,Germany,20,Football,Desktop,Safari,190.1.13.41
2024-05-27 01:25:58.058170,USA,8,Shotput,Mobile,Chrome,190.1.13.41
2024-05-26 12:47:17.058170,Canada,71,High Jump,Desktop,Edge,102.12.29.5
2024-05-25 11:57:29.058170,France,1,High Jump,Tablet,Edge,5.8.6.7
2024-05-26 20:42:25.058170,Canada,78,Netball,Mobile,Edge,102.12.29.5
2024-05-24 08:02:35.058170,Germany,66,Gymnastics,Desktop,Safari,102.12.29.5
2024-05-24 19:10:58.058170,USA,58,Shotput,Tablet,Safari,119.3.34.1
2024-05-23 18:50:30.058170,Russia,28,High Jump,Tablet,Safari,190.1.13.41
2024-05-27 05:04:00.058170,Russia,36,Football,Tablet,Safari,190.1.13.41
2024-05-25 11:24:33.058170,France,77,Netball,Desktop,Firefox,102.12.29.5
2024-05-26 06:10:28.058170,Japan,60,Football,Desktop,Safari,102.12.29.5
2024-05-24 16:47:49.058170,Canada,14,High Jump,Desktop,Edge,190.1.13.41
2024-05-27 02:21:29.058170,Botswana,75,Netball,Tablet,Firefox,119.3.34.1
2024-05-24 13:40:59.058170,USA,89,Football,Desktop,Edge,190.1.13.41
2024-05-25 15:32:09.058170,France,64,Shotput,Mobile,Chrome,102.12.29.5
2024-05-24 15:30:59.058170,Japan,40,Basketball,Desktop,Chrome,5.8.6.7
2024-05-23 18:31:05.058170,UK,13,Netball,Mobile,Chrome,102.12.29.5
2024-05-25 18:36:42.058170,USA,73,Basketball,Mobile,Chrome,102.12.29.5
2024-05-25 08:15:00.058170,Japan,14,Shotput,Mobile,Firefox,190.1.13.41
2024-05-25 22:46:43.058170,UK,12,Netball,Tablet,Edge,102.12.29.5
2024-05-24 10:50:12.058170,USA,6,Football,Mobile,Firefox,119.3.34.1
2024-05-25 17:56:41.058170,Germany,43,Shotput,Mobile,Safari,190.1.13.41
2024-05-26 22:39:07.058170,USA,39,Basketball,Tablet,Firefox,5.8.6.7
2024-05-24 05:09:35.058170,USA,22,Basketball,Tablet,Firefox,5.8.6.7
2024-05-25 17:39:31.058170,France,56,Netball,Mobile,Safari,119.3.34.1
2024-05-27 01:27:23.058170,Japan,10,Basketball,Tablet,Firefox,119.3.34.1
2024-05-24 18:01:11.058170,France,44,High Jump,Desktop,Chrome,5.8.6.7
2024-05-23 10:55:24.058170,Russia,55,Netball,Desktop,Safari,119.3.34.1
2024-05-24 20:11:04.058170,Germany,63,Football,Tablet,Firefox,119.3.34.1
2024-05-24 06:44:24.058170,France,20,Shotput,Mobile,Chrome,119.3.34.1
2024-05-26 17:27:58.058170,Russia,60,High Jump,Desktop,Firefox,190.1.13.41
2024-05-23 12:04:41.058170,UK,81,Basketball,Mobile,Chrome,119.3.34.1
2024-05-24 16:48:09.058170,Botswana,99,Basketball,Mobile,Firefox,119.3.34.1
2024-05-25 14:39:48.058170,UK,87,Basketball,Desktop,Edge,119.3.34.1
2024-05-25 13:10:35.058170,Japan,51,Netball,Mobile,Firefox,190.1.13.41
2024-05-24 17:57:11.058170,Russia,12,Netball,Desktop,Chrome,5.8.6.7
2024-05-24 09:46:30.058170,Japan,6,Gymnastics,Desktop,Edge,102.12.29.5
2024-05-27 00:30:22.058170,Germany,84,Football,Desktop,Chrome,102.12.29.5
2024-05-23 19:22:23.058170,Russia,42,Football,Mobile,Safari,102.12.29.5
2024-05-23 12:15:58.058170,France,37,High Jump,Desktop,Safari,119.3.34.1
2024-05-24 22:46:59.058170,Canada,27,Basketball,Tablet,Safari,102.12.29.5
2024-05-23 16:03:26.058170,UK,87,Shotput,Tablet,Edge,102.12.29.5
2024-05-27 08:27:08.058170,Canada,98,Netball,Mobile,Chrome,119.3.34.1
2024-05-23 15:31:23.058170,USA,73,Netball,Tablet,Chrome,5.8.6.7
2024-05-25 23:21:04.058170,Russia,19,Football,Mobile,Firefox,102.12.29.5
2024-05-26 16:32:10.058170,USA,52,Football,Desktop,Chrome,102.12.29.5
2024-05-24 04:44:32.058170,UK,4,Shotput,Tablet,Chrome,190.1.13.41
2024-05-26 14:48:28.058170,Botswana,94,Basketball,Tablet,Safari,190.1.13.41
2024-05-23 23:03:12.058170,Japan,53,Netball,Mobile,Firefox,5.8.6.7
2024-05-23 18:43:05.058170,USA,47,Basketball,Mobile,Chrome,190.1.13.41
2024-05-25 03:52:06.058170,USA,52,Gymnastics,Mobile,Edge,190.1.13.41
2024-05-24 05:14:35.058170,Russia,44,Gymnastics,Tablet,Safari,102.12.29.5
2024-05-26 20:26:46.058170,Japan,65,Netball,Tablet,Safari,102.12.29.5
2024-05-23 09:38:48.058170,Canada,65,Netball,Desktop,Edge,190.1.13.41
2024-05-26 00:33:08.058170,USA,27,Football,Tablet,Safari,119.3.34.1
2024-05-25 17:58:02.058170,Japan,37,High Jump,Mobile,Edge,5.8.6.7
2024-05-27 07:02:11.058170,France,76,Shotput,Desktop,Firefox,102.12.29.5
2024-05-27 06:47:37.058170,Russia,19,Football,Mobile,Safari,190.1.13.41
2024-05-24 01:11:27.058170,USA,69,Netball,Desktop,Chrome,5.8.6.7
2024-05-27 05:26:16.058170,France,86,Gymnastics,Mobile,Safari,102.12.29.5
2024-05-23 19:54:27.058170,Botswana,100,Basketball,Tablet,Chrome,190.1.13.41
2024-05-26 20:37:31.058170,Russia,99,High Jump,Desktop,Firefox,119.3.34.1
2024-05-27 07:12:55.058170,UK,32,Gymnastics,Desktop,Chrome,190.1.13.41
2024-05-26 22:58:30.058170,Russia,24,Shotput,Desktop,Firefox,119.3.34.1
2024-05-26 09:53:46.058170,Botswana,84,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-25 04:15:58.058170,Germany,94,Shotput,Desktop,Edge,190.1.13.41
2024-05-25 10:24:22.058170,Germany,97,High Jump,Mobile,Safari,119.3.34.1
2024-05-26 06:56:32.058170,UK,59,High Jump,Desktop,Safari,5.8.6.7
2024-05-23 09:01:23.058170,Botswana,78,High Jump,Tablet,Firefox,5.8.6.7
2024-05-26 23:43:26.058170,UK,13,High Jump,Mobile,Safari,5.8.6.7
2024-05-23 10:54:17.058170,Russia,89,Netball,Tablet,Chrome,102.12.29.5
2024-05-23 16:50:38.058170,France,49,Shotput,Desktop,Chrome,102.12.29.5
2024-05-25 23:10:32.058170,UK,20,Gymnastics,Tablet,Safari,5.8.6.7
2024-05-26 04:04:16.058170,Botswana,8,Football,Desktop,Edge,119.3.34.1
2024-05-24 12:56:01.058170,France,3,Football,Mobile,Chrome,102.12.29.5
2024-05-24 22:41:42.058170,France,46,High Jump,Desktop,Chrome,102.12.29.5
2024-05-26 04:00:16.058170,Germany,79,High Jump,Mobile,Edge,5.8.6.7
2024-05-26 05:22:42.058170,France,18,Gymnastics,Desktop,Edge,119.3.34.1
2024-05-27 02:19:45.058170,UK,99,Football,Tablet,Safari,119.3.34.1
2024-05-24 11:54:55.058170,Germany,96,Football,Mobile,Edge,190.1.13.41
2024-05-27 06:00:28.058170,Botswana,64,Shotput,Tablet,Safari,190.1.13.41
2024-05-25 21:23:43.058170,Germany,57,Football,Tablet,Firefox,102.12.29.5
2024-05-27 02:20:40.058170,Botswana,36,Netball,Tablet,Firefox,5.8.6.7
2024-05-26 05:39:54.058170,Russia,73,Shotput,Tablet,Edge,190.1.13.41
2024-05-23 11:20:01.058170,Germany,25,Football,Mobile,Edge,102.12.29.5
2024-05-26 14:46:47.058170,UK,96,High Jump,Mobile,Edge,190.1.13.41
2024-05-25 00:09:17.058170,Botswana,22,Netball,Tablet,Edge,5.8.6.7
2024-05-23 17:32:15.058170,Japan,87,Basketball,Mobile,Safari,102.12.29.5
2024-05-23 19:25:34.058170,Russia,62,Shotput,Mobile,Chrome,5.8.6.7
2024-05-23 13:41:10.058170,Canada,84,Gymnastics,Mobile,Edge,5.8.6.7
2024-05-23 19:11:22.058170,UK,39,Gymnastics,Desktop,Firefox,102.12.29.5
2024-05-24 22:57:26.058170,Germany,79,Football,Tablet,Chrome,190.1.13.41
2024-05-23 10:57:27.058170,Germany,27,Netball,Mobile,Edge,5.8.6.7
2024-05-23 22:00:59.058170,USA,40,Netball,Mobile,Edge,119.3.34.1
2024-05-23 21:38:46.058170,France,65,Shotput,Desktop,Firefox,119.3.34.1
2024-05-25 18:22:53.058170,Japan,99,High Jump,Desktop,Safari,190.1.13.41
2024-05-24 23:45:05.058170,Germany,95,Football,Tablet,Edge,119.3.34.1
2024-05-26 21:07:58.058170,France,71,Shotput,Desktop,Chrome,190.1.13.41
2024-05-23 13:09:26.058170,Canada,21,High Jump,Desktop,Edge,102.12.29.5
2024-05-27 08:02:26.058170,Russia,71,Netball,Tablet,Edge,119.3.34.1
2024-05-25 20:52:47.058170,Russia,85,High Jump,Tablet,Firefox,5.8.6.7
2024-05-27 02:07:49.058170,Canada,64,High Jump,Desktop,Firefox,190.1.13.41
2024-05-26 15:54:05.058170,Japan,71,Basketball,Desktop,Chrome,119.3.34.1
